# This file was exported by Greenbyte at 2022-01-27 23:58:53. Please see https://www.greenbyte.com for more information about Greenbyte.,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
# Turbine: Kelmarsh 3,,,,,,,,,,,,,,,,,,,
# Turbine type: Senvion MM92,,,,,,,,,,,,,,,,,,,
# Time zone: UTC,,,,,,,,,,,,,,,,,,,
# Time interval: 2020-01-01 00:00:00 - 2021-01-01 00:00:00 (366 days),,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
"# Data that is missing or is erroneous has been marked with the value ""NaN""",,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
# Date and time,Wind speed (m/s),Energy Budget - Default (kWh),Power (kW),Potential power default PC (kW),Nacelle temperature (°C),Transformer temperature (°C),Gear oil temperature (°C),Transformer cell temperature (°C),Grid voltage (V),Rotor speed (RPM),Generator RPM (RPM),Capacity factor,Blade angle (pitch position) A (°),Yaw bearing angle (°),Grid frequency (Hz),Performance Index,Drive train acceleration (mm/ss),Tower Acceleration X (mm/ss),Tower Acceleration y (mm/ss)
01/02/20 0:00,9.647847676,119.2528736,1761.928891,1647.096024,15.13000035,89.64749908,49.99499989,17.87249985,401.9168198,15.13060042,1792.393639,0.781463415,0.752314946,227.3137512,50.00315533,1.011729014,10.81981754,93.25873852,53.41566267
01/02/20 0:10,9.808246279,119.2528736,1742.596826,1714.463437,15.13750033,90.5,50.0524992,18.21999998,401.956488,15.11957046,1790.247128,1.047804878,1.398610209,227.3137512,49.99042988,0.978141674,11.69101048,93.75656214,46.45241947
01/02/20 0:20,10.08464193,119.2528736,1753.522021,1812.351596,15.16000037,90.97500038,50.08249893,18.04750023,402.6953659,15.14540859,1794.392881,0.778536585,0.791698998,227.3137512,50.0343195,0.948537084,11.50934315,78.94102774,52.05084612
01/02/20 0:30,9.634352756,119.2528736,1501.634973,1641.428157,15.12000041,90.34249916,49.72750034,17.7375,401.7089493,15.10747692,1790.194777,0.667317073,0.2814654,227.3137512,49.92641945,0.863934879,11.05379868,80.51749682,41.29445009
01/02/20 0:40,9.274054599,119.2528736,1474.153717,1490.102931,15.05750022,89.33749962,49.58750038,17.78500004,402.1358887,15.11896205,1790.856955,0.869268293,0.036499759,227.3137512,49.9552494,0.911203325,11.94269943,83.4366415,43.67201142
01/02/20 0:50,7.748124409,119.2528736,1022.423672,894.8735525,14.96999989,87.21750069,48.69500027,18.00999975,402.7703201,14.17305373,1680.486757,0.447804878,0,227.3137512,49.99142971,0.978843181,11.33455276,120.9860493,52.57061749
01/02/20 1:00,7.094069898,119.2528736,856.6809292,676.419346,14.76874971,83.5843749,47.40625,17.74687505,402.3085022,13.44462812,1593.68567,0.39804878,0,227.3137512,49.94594336,1.062410418,12.76016617,118.5710549,54.9649142
01/02/20 1:10,6.721079755,119.2528736,852.1117859,574.1542577,17.31750011,80.10249977,48.73999939,19.14250021,403.4854813,13.52379759,1604.387363,0.474146341,0,225.3935861,50.01482067,1.271762872,12.73690128,143.5253929,47.27660856
01/02/20 1:20,6.773456865,119.2528736,776.2943285,587.4580437,19.94444434,77.13333299,51.77777799,19.83333333,403.7098711,13.37128421,1583.822467,0.36,0,221.8259277,50.0069224,1.127799129,12.81950474,147.2857627,47.72630458
01/02/20 1:30,6.897107935,119.2528736,810.0741669,618.8654155,20.91499987,74.58250008,53.02749939,20.46499968,400.9779984,13.42403358,1591.768175,0.365853659,0,221.8259277,50.04310513,1.107361545,13.26825237,132.241391,46.5822001
01/02/20 1:40,6.017449594,119.2528736,644.5656342,395.4321968,19.17999992,71.83250084,50.68000031,19.13499985,399.3564789,12.55568759,1488.19289,0.40097561,0,221.8259277,49.97396946,1.374890176,13.05056763,137.5701498,37.74000969
01/02/20 1:50,6.677959061,119.2528736,816.2204407,563.2016014,21.67250023,69.25750008,53.11249981,19.28249989,400.4629074,13.31547122,1577.232353,0.351219512,0,221.8259277,50.05110989,1.246221766,11.32855225,142.875861,42.37621114
01/02/20 2:00,8.130808902,119.2528736,1174.289188,1030.800325,20.35499992,67.68749924,52.78000011,18.26250029,400.8747513,14.58661929,1729.695047,0.474146341,0.027999619,221.8259277,50.01506977,1.00539141,11.25381279,94.77851276,34.80214524
01/02/20 2:10,7.500463557,119.2528736,893.8004822,812.1548281,17.0650002,67.20499954,50.91500015,17.5375,402.157402,13.54160629,1605.60161,0.564878049,0,221.8259277,50.06667023,0.917469712,11.95331669,113.5478857,42.17345467
01/02/20 2:20,6.044216681,119.2528736,584.8941574,402.2310369,15.61000018,65.37999878,49.32250023,17.21749992,403.0990677,12.11185835,1434.929283,0.257560976,0,221.8259277,50.03649426,1.229574194,12.043643,117.2765949,52.31400013
01/02/20 2:30,7.355100536,119.2528736,786.4775345,763.6035791,18.55500002,63.31499939,52.36499996,17.36000051,402.9838516,13.27394266,1573.423336,0.336585366,0,221.8259277,49.95134983,0.860287315,10.28787613,116.8156221,43.47874055
01/02/20 2:40,6.884392619,119.2528736,811.9148239,615.6357253,21.2875,62.30249901,54.23750038,17.82750006,403.3405151,13.19694865,1563.701757,0.485853659,0,221.8259277,50.01604996,1.116660132,11.55086899,111.7935549,34.9825067
01/02/20 2:50,7.154142964,119.2528736,916.8704926,696.4837499,19.11500006,61.5199995,51.87000046,17.20249987,404.4986664,13.71459572,1624.979261,0.412682927,0,221.8259277,50.05844479,1.103100686,11.26290703,92.43163168,34.63029177
01/02/20 3:00,7.445611262,119.2528736,932.1668777,793.8341616,21.19000025,60.74999962,53.26250019,17.16250019,402.2450684,13.53483537,1604.582537,0.39804878,0.004999998,221.8259277,49.98024998,0.979579764,11.20128918,78.26882157,36.78898716
01/02/20 3:10,8.806224012,119.2528736,1445.571243,1298.264709,20.05500002,61.00499992,53.91249981,16.94749985,401.1957031,15.06961106,1784.763445,0.781463415,0.069996972,221.8259277,50.07765999,1.006780393,10.65951633,92.32020502,46.4439137
01/02/20 3:20,8.991923237,119.2528736,1556.15144,1371.801602,16.3775002,62.9925005,52.14249992,16.57999983,401.0266235,14.98525397,1775.21759,0.673170732,0.676762097,221.8259277,50.06820068,1.031012533,11.78365326,90.50283375,37.75595102
01/02/20 3:30,9.726645541,119.2528736,1801.740082,1680.191127,15.57249994,66.00249958,51.82249947,16.4750001,400.8959351,15.13335742,1793.271212,0.763902439,1.252636314,221.8259277,50.00414028,1.023035447,11.16272736,84.63591909,43.76202273
01/02/20 3:40,10.254229,119.2528736,1854.690619,1847.116944,15.32000003,69.91000061,51.79250011,16.34500012,401.5405701,15.13552634,1793.70278,1.097560976,2.308020592,221.8259277,50.09321499,0.982749135,12.51233482,90.49371109,36.85025611
01/02/20 3:50,10.48182368,119.2528736,1943.711755,1893.773855,15.12500033,73.7724987,51.74000015,16.38999991,400.0230011,15.15095955,1795.14287,0.860487805,3.105248,223.3032692,49.9906147,1.002412332,10.84917068,81.73159566,47.07354321
01/02/20 4:00,10.55798569,119.2528736,1989.931262,1909.387066,15.15000038,77.95249939,51.79249992,16.50499997,398.6033829,15.17049614,1796.582233,0.88097561,3.887547444,231.70401,49.95192451,1.021159812,11.01620674,99.61045713,45.07499952
01/02/20 4:10,9.542672515,119.2528736,1893.182941,1602.922456,15.14500027,81.70499992,51.65499973,16.7124999,398.648616,15.13095514,1792.12203,1.12097561,2.085904662,231.70401,49.92427425,1.103735182,11.84817886,106.3569924,65.32381396
01/02/20 4:20,9.807540798,119.2528736,1766.748297,1714.167135,15.03250012,83.71750145,51.26250057,16.85749998,399.0281311,15.05107981,1784.437311,0.766829268,1.00707845,231.70401,49.94604988,0.99179623,13.50309753,118.797606,42.71728258
01/02/20 4:30,9.784541869,119.2528736,1685.676819,1704.507585,15.00250001,84.76750107,51.04249973,16.85750008,399.3897125,15.14620788,1794.90909,0.749268293,0.6853151,231.70401,49.91327515,0.949344596,13.55452728,100.5787979,56.03855619
01/02/20 4:40,9.724213886,119.2528736,1754.633881,1679.169832,14.92999973,85.61999969,50.81499996,16.88249989,399.3477966,15.16645834,1797.144773,1.012682927,1.184789906,231.70401,49.94966469,0.996631815,12.312047,99.32821331,49.56592636
01/02/20 4:50,9.313314295,119.2528736,1665.715186,1506.592004,14.84249959,86.34000015,50.68999996,16.98999977,398.7972458,15.0932668,1789.296175,0.76097561,0.373974392,231.70401,50.00237999,1.02010233,12.8915081,104.0341343,45.29061089
01/02/20 5:00,7.871212316,119.2528736,1268.017691,935.9849134,14.6499999,86.20750008,50.20750008,16.86250048,400.2876358,14.72747558,1745.246332,0.617560976,0.032999753,242.133742,49.93485966,1.174664708,13.4841814,115.4414587,41.19590673
01/02/20 5:10,8.234164858,119.2528736,1205.447021,1071.729284,14.39499965,84.05999985,49.18999958,16.94499989,401.1447678,14.69681141,1741.382526,0.684878049,0,242.679657,49.98693485,0.997027484,14.18357372,112.9293715,50.77996869
01/02/20 5:20,7.882906723,119.2528736,1115.414851,939.8908455,14.2599999,81.59499931,48.67999992,16.70999985,400.3958847,14.35705067,1699.216621,0.500487805,0.024499745,242.679657,49.94485893,1.030127947,15.00131321,120.168963,63.00586929
01/02/20 5:30,8.003235566,119.2528736,1080.212838,980.2812841,14.12631567,79.0263178,47.75,16.66315781,400.2298777,14.19103376,1681.191005,0.459512195,0.052630659,242.679657,49.93426233,0.966784777,13.62872314,136.349621,60.28063945
01/02/20 5:40,7.804108882,119.2528736,1053.131709,913.5723666,16.83250008,76.54999847,48.95500011,16.76999969,401.2642609,13.88027617,1644.851452,0.623414634,0.110489886,242.679657,49.92840538,0.993128217,13.69215202,120.243762,55.83900023
01/02/20 5:50,7.668751097,119.2528736,1107.121082,868.3628663,18.41000004,75.34749908,51.05249996,16.87249985,403.0298309,14.06979306,1668.046412,0.491707317,0.14744722,242.679657,49.94767017,1.083304432,11.69683838,133.7817392,47.19423156
01/02/20 6:00,6.951421809,119.2528736,989.8781433,632.6611395,16.96749973,73.19250069,49.06499996,16.53499994,403.2265137,14.11564024,1671.848139,0.421463415,0,242.679657,49.98504009,1.318932144,13.70890713,126.9488424,36.14066622
01/02/20 6:10,8.531907392,119.2528736,1247.409958,1189.635327,17.00250006,71.81499939,49.25999889,16.5375001,402.445433,14.70699473,1742.49301,0.728780488,0.108997762,242.679657,49.97528954,0.939845356,14.26369572,107.2849441,46.16809931
01/02/20 6:20,9.964208436,119.2528736,1655.639966,1779.967543,16.27000031,72.05499992,49.79500008,16.26250019,401.4479172,15.14658482,1793.405605,0.711219512,1.319188997,242.679657,50.03779469,0.909459215,14.13384438,104.8854069,56.45697961
01/02/20 6:30,10.5254827,119.2528736,1829.929364,1902.723954,14.82749996,74.40249939,50.07249908,16.05249982,401.3206848,15.16552649,1796.884987,0.816585366,1.962269112,242.679657,49.97609959,0.940548054,14.34597301,123.436445,49.47299662
01/02/20 6:40,10.45009481,119.2528736,844.0363522,1887.269435,14.52222215,76.81666565,47.86666573,15.99166669,402.6190525,7.045475054,838.1859775,0.661463415,49.25943207,242.679657,49.93517727,NaN,13.7357645,68.36045986,45.37144672
01/02/20 6:50,10.52534585,119.2528736,569.3240247,1902.695899,14.79499974,73.77249947,46.29749985,16.06750007,404.4340347,6.271919685,745.6930928,0.152195122,47.8628353,236.2555551,49.93105469,NaN,8.473413467,49.06891317,52.4318244
01/02/20 7:00,9.797944093,119.2528736,1926.654126,1710.136519,14.29249997,74.41749954,53.12749958,16.2250001,403.0961197,15.13847038,1793.927416,0.860487805,2.53146593,232.8015747,49.92261963,1.083018568,6.05708313,115.3415977,54.14234529
01/02/20 7:10,10.13528049,119.2528736,1902.615796,1822.7325,13.85749989,77.59749947,51.77000065,16.01250024,403.3499969,15.13103083,1792.935688,1.12097561,2.048413364,232.8015747,50.01810532,1.022811789,14.08135033,93.92937279,59.16082163
01/02/20 7:20,11.3283294,119.2528736,1980.787018,2013.133176,13.8250001,80.64000053,51.31250172,15.61500001,402.3932205,15.21995303,1801.435427,0.869268293,4.671749429,238.1815784,49.90868492,0.984428425,13.20009136,120.9724371,66.75632935
01/02/20 7:30,10.00356092,119.2528736,1835.194794,1795.72999,13.70750022,83.71250038,51.16250095,15.81750007,401.592952,15.15676412,1796.411264,0.84,2.521195128,240.4845276,49.95675488,1.00272348,16.51202965,127.4687293,57.85536394
01/02/20 7:40,10.60409484,119.2528736,1928.062183,1918.839442,13.74750028,85.56499939,51.00999947,15.9,400.8416885,15.22569756,1804.101311,1.100487805,3.20446946,240.4845276,49.9572443,0.987184355,15.91020584,101.3453851,53.03632375
01/02/20 7:50,10.13036139,119.2528736,1830.129974,1821.724085,13.6800004,87.62499924,50.96249962,15.8525001,398.9792313,15.14981787,1796.247992,0.822439024,2.280039387,241.0304425,49.94573021,0.984437071,16.12001419,116.6428139,62.33893776
01/02/20 8:00,9.761357474,119.2528736,1898.584424,1694.770139,13.62750034,88.63999977,50.65500011,15.94750009,399.3212311,15.12200215,1790.884741,0.807804878,2.178598213,240.0864076,49.98241959,1.072746675,15.56837177,126.2441066,59.24316835
01/02/20 8:10,8.026524734,119.2528736,1353.653024,989.5037949,13.46000009,88.76000023,50.12749996,16.11000004,397.7466965,14.82355236,1755.32733,0.848780488,0.148491295,240.1548989,49.93783455,1.201565407,15.38357925,108.9452517,47.75388994
01/02/20 8:20,7.911439193,119.2528736,1149.731111,949.4206904,13.26842112,86.66842009,48.94999996,16.07631578,401.7372469,14.2361304,1687.532971,0.488780488,0.067366175,243.7772217,49.9503734,1.053934722,14.04546261,112.2218561,47.50420351
01/02/20 8:30,9.407333422,119.2528736,1540.227054,1546.080037,13.30000005,84.57999954,48.89250011,15.98250022,403.2506668,14.95452797,1771.754173,0.664390244,0.316981782,243.7772217,49.89905968,0.922841533,13.23030758,122.7379122,55.44912047
01/02/20 8:40,9.823745894,119.2528736,1591.755688,1720.973276,13.25750003,83.56499901,48.9625,15.63249998,405.2658264,15.07792166,1788.067429,0.92195122,0.475798813,234.6628532,49.94302464,0.891536614,13.46871376,121.4336645,62.62802849
01/02/20 8:50,7.890129763,119.2528736,1169.626748,942.3033407,13.19705873,83.15000018,48.78823449,15.6852941,404.2346658,14.36669947,1701.911148,0.535609756,0.18116105,245.08649,49.93619358,1.07815257,13.1154623,115.1753938,52.83190559
01/02/20 9:00,8.453260077,119.2528736,1388.14644,1158.490991,13.17777771,81.03611035,47.7333338,16.03611114,399.283571,14.87129788,1760.291875,0.605853659,0.292037585,252.5577393,50.07175552,1.07105373,14.84321213,122.4260483,42.48637205
01/02/20 9:10,10.28242533,119.2528736,1662.060495,1852.897193,13.22249994,80.16999855,47.83750038,15.75749989,396.8623199,14.9459504,1770.11055,0.892682927,2.547213359,252.5577393,50.02663479,0.877696001,16.62138557,120.3034843,60.0762825
01/02/20 9:20,9.942044806,119.2528736,1768.12587,1770.658819,13.49500012,81.90249901,48.78750019,15.83000002,396.5603989,15.04936203,1786.624323,0.775609756,2.46197066,252.5577393,50.02672462,0.974209253,15.82521439,149.9182533,58.54606771
01/02/20 9:30,11.34878531,119.2528736,1867.952673,2013.951412,13.86749992,84.15000038,49.2699995,16.01499987,397.2645065,15.20504759,1797.65098,0.848780488,4.412005604,252.5577393,50.05211525,0.927739497,16.98096657,188.7741009,66.3086031
01/02/20 9:40,8.757980084,119.2528736,1381.149777,1279.160113,13.95749984,85.15000038,48.88250008,16.31749992,397.4658386,14.88560799,1766.448835,0.84,0.431921662,252.5577393,50.05391521,0.974879591,18.34896469,125.4992064,71.39065046
01/02/20 9:50,9.317360973,119.2528736,1670.874985,1508.291609,14.09500003,84.55999947,48.79250031,16.48749995,397.464003,15.08269224,1784.962292,0.72,1.712477371,252.5577393,50.07876511,1.022289092,17.25172997,136.5578817,76.00773811
01/02/20 10:00,9.583992624,119.2528736,1660.843521,1620.276902,14.3000001,85.12499962,48.92250042,16.62499981,397.8516983,15.0008499,1778.084129,0.673170732,2.275582572,252.5577393,50.11952457,0.962492833,16.06924057,136.2636823,59.79799914
01/02/20 10:10,10.22751171,119.2528736,1808.502917,1841.6399,14.54210527,85.97105287,49.22894709,16.66052628,397.0727378,15.10970367,1789.018647,1.071219512,3.224753267,252.5577393,50.05713152,0.961372351,15.0488987,142.1773471,84.2965631
01/02/20 10:20,11.05685287,119.2528736,1802.402225,2002.274115,14.67750006,87.72999954,49.50499954,16.74500008,397.2237518,15.12903012,1790.578783,0.804878049,4.572696509,252.5577393,50.07969971,0.903678846,15.47185612,132.5517893,57.59830031
01/02/20 10:30,10.67901306,119.2528736,1832.478552,1934.197678,14.95499983,89.31999969,49.6425005,17.01999998,397.6263016,15.08993639,1789.74622,0.778536585,3.637815352,252.5577393,49.99391041,0.934826657,16.96280098,147.2230852,64.2406498
01/02/20 10:40,10.64524791,119.2528736,1845.54054,1927.275822,14.99499998,90.79250069,49.82250023,17.38999977,398.235495,15.13515508,1793.772017,1.091707317,3.353684499,252.5577393,49.91526432,0.94303851,16.52981567,123.9905735,75.32421989
01/02/20 10:50,11.83525279,119.2528736,1971.154578,2033.410111,15.35499988,92.34499931,50.07749939,17.34000015,398.3366791,15.17657746,1797.465483,0.872195122,7.358684014,252.5577393,49.95497475,0.970193999,17.88305855,123.1810631,85.58893647
01/02/20 11:00,11.66729937,119.2528736,1955.709344,2026.691975,15.52250004,94.28000069,50.33999977,17.63250008,398.3373154,15.18225351,1800.95137,0.875121951,6.202808695,252.5577393,49.93414974,0.964604557,18.69579506,136.2277012,89.42446947
01/02/20 11:10,13.90751733,119.2528736,2023.513569,2050,15.76842117,95.85526316,50.52894753,17.66578915,399.2752236,15.10890202,1789.514851,1.156097561,9.466344614,264.9319462,49.98627331,0.987021065,19.5766983,126.3779845,93.02302632
01/02/20 11:20,15.21087862,119.2528736,2046.750409,2050,16.06315834,97.92631531,50.81315793,17.97631605,399.6371364,15.10746205,1786.940623,0.895609756,13.42155242,261.3382568,50.02447911,0.998964116,18.91387939,136.1629046,101.8011343
01/02/20 11:30,11.89363177,119.2528736,1953.532548,2035.745271,16.14500055,99.57749977,51.01499977,18.04499989,399.401915,15.16333844,1796.075712,0.886829268,6.328242161,261.3382568,50.0130846,0.960823679,19.30084229,136.9240476,85.67967653
01/02/20 11:40,11.3537601,119.2528736,1948.891821,2014.150404,16.20000038,100.4075005,50.90750008,18.43500004,399.0156418,15.17041701,1797.569469,1.129756098,4.501254415,261.3382568,49.96379471,0.967783782,17.60877228,137.3168432,67.07264376
01/02/20 11:50,11.99865837,119.2528736,1960.2849,2039.946335,16.44499979,101.3575008,51.07499924,18.7000001,399.0652481,15.07962576,1787.294512,0.872195122,6.262652277,261.3382568,49.91869488,0.962889333,16.44804192,151.7481438,62.37952404
01/02/20 12:00,11.00265043,119.2528736,1804.668127,2000.106017,16.41999989,102.1100006,50.98250008,18.88250027,398.1392319,15.050863,1784.867128,0.80195122,4.65291188,261.1736281,49.87211533,0.906412078,16.60377884,148.342794,69.36566734
01/02/20 12:10,12.59276991,119.2528736,1912.993066,2045.927699,16.52250013,102.1424995,51.01749935,18.8375,398.9924637,15.09940021,1793.179934,1.138536585,8.078008364,252.837929,49.97005463,0.936607522,17.75822258,156.7700163,81.77756939
01/02/20 12:20,11.77165749,119.2528736,1929.768958,2030.8663,16.29000015,102.6650002,51.17500038,19.04749994,399.2747162,15.18996696,1797.932545,0.825365854,6.112316054,257.5692221,49.94671516,0.950575169,17.79244423,131.1255306,65.46948366
01/02/20 12:30,12.67039819,119.2528736,1989.2526,2046.703982,16.25750046,103.0574989,51.11249943,18.91250029,399.1772797,15.1651272,1796.067896,0.872195122,9.259256803,255.2176721,49.94167938,0.973413903,18.34546089,115.5502476,75.13249474
01/02/20 12:40,11.28916259,119.2528736,1984.053326,2011.566504,16.35999985,103.8774994,51.26500149,19.10250025,399.7010803,15.20243226,1801.843277,1.15902439,5.08524777,259.1431274,49.99483452,0.987297851,18.43499184,172.3490593,61.82969017
01/02/20 12:50,12.04562168,119.2528736,2036.195038,2040.456217,16.33500023,104.2574989,51.3275013,18.98499994,400.0168488,15.23173812,1807.977722,0.872195122,6.572448722,259.1431274,50.00855446,0.999923483,17.15444756,152.7478888,69.39244165
01/02/20 13:00,12.3046056,119.2528736,1997.109406,2043.046056,16.52250013,104.8150009,51.47250061,18.67250042,400.9490524,15.17330441,1796.225647,0.866341463,8.021268678,259.1431274,49.94876976,0.979416636,17.27736092,131.3944943,59.00836048
01/02/20 13:10,10.58811247,119.2528736,1699.921637,1915.563057,16.30500011,104.15,50.96250019,18.97999992,400.9424347,14.92205344,1766.843147,1.003902439,4.699810919,257.7684994,49.95262947,0.871053875,15.77975178,132.3312341,64.12543483
01/02/20 13:20,12.73434596,119.2528736,1958.153986,2047.34346,16.39999981,103.7450008,51.14249992,18.9125001,400.9577377,15.16166711,1796.032047,0.863414634,7.47008387,269.5705962,49.94965992,0.95776644,18.29193497,107.8264133,74.90531979
01/02/20 13:30,10.4835501,119.2528736,1744.1745,1894.12777,16.15250082,103.772501,51.04999981,18.6125,400.7251877,15.13158301,1793.190382,0.810731707,3.134895322,264.6309509,49.96292992,0.899324651,17.89344978,130.3180683,75.45636101
01/02/20 13:40,10.48134117,119.2528736,1840.304944,1893.67494,16.12500057,103.0399998,50.93499947,18.72250032,400.8461685,15.13104053,1793.822748,1.056585366,3.150693114,264.6309509,49.94311447,0.949137043,17.29522705,131.8126392,81.47295637
01/02/20 13:50,8.628933597,119.2528736,1342.517661,1228.057704,16.00000005,101.2774994,50.21249981,18.74250011,401.0931717,14.50749309,1718.515131,0.544390244,0.850381042,263.8596775,49.89569988,0.983056204,17.42237282,135.5285217,64.76308937
01/02/20 14:00,10.12198755,119.2528736,1698.218916,1820.007449,15.87777768,99.1277771,50.10555479,18.83333333,401.5465393,14.99504586,1781.200422,0.752195122,3.085382989,257.4260116,49.96662161,0.914418583,15.99628735,127.2272932,64.13680538
01/02/20 14:10,9.52871356,119.2528736,1634.171066,1597.059695,15.76750002,97.71499977,49.9399992,18.90999966,400.7905334,14.7512126,1752.778879,0.989268293,2.950161278,251.4601746,49.95384464,0.954669156,16.5454998,121.3355965,59.31692915
01/02/20 14:20,10.22432475,119.2528736,1848.44082,1840.986574,15.67999997,97.72750015,50.28999977,19.12749987,401.220253,15.15609558,1795.601349,0.793170732,3.058918552,251.4601746,50.01973019,0.982981651,15.4610014,148.6507157,65.49985075
01/02/20 14:30,13.18346572,119.2528736,2027.064117,2050,15.875,98.26500053,50.53000011,18.46750011,400.9392044,15.25177641,1807.821087,0.848780488,8.489150737,255.7395964,49.94632473,0.989383017,16.22579765,128.5242437,69.87483301
01/02/20 14:40,11.6689698,119.2528736,2014.691461,2026.758792,15.87000008,99.55250053,50.7875,18.61000004,401.0085526,15.14349537,1792.748966,1.179512195,7.735637755,255.8504333,49.99891491,0.993675343,17.09374237,127.8603769,73.95353804
01/02/20 14:50,9.800654173,119.2528736,1659.871927,1711.274753,15.65749998,99.96499863,50.57999992,18.96750031,400.6960205,15.080742,1788.090025,0.722926829,1.673481485,253.078888,49.99621983,0.932699235,18.23679352,131.4212999,59.4200757
01/02/20 15:00,13.03680325,119.2528736,2003.308545,2050,15.92250009,99.88000031,50.69749985,18.41000013,401.0985168,15.1249909,1791.618427,0.875121951,8.762521965,263.6618122,49.96209488,0.97798146,17.4852066,167.8430067,69.14228201
01/02/20 15:10,12.22038741,119.2528736,1974.487067,2042.203874,16.09000034,101.014999,51.00249958,18.64749994,401.1027664,15.08765584,1789.332132,1.170731707,7.124107905,257.7656888,50.0727396,0.968743971,18.46651077,118.7122255,63.64355135
01/02/20 15:20,12.43764296,119.2528736,1999.018408,2044.37643,16.07000022,102.1775002,51.14750004,18.48500042,399.9662521,15.10471196,1790.981976,0.889756098,8.316023448,252.5577393,50.01565952,0.979679148,17.3996315,159.512335,72.38840737
01/02/20 15:30,12.87807546,119.2528736,2061.425269,2048.780755,15.99250007,103.3724983,51.32750149,18.49250002,399.4274338,15.21813744,1802.372692,0.892682927,8.967745583,252.5577393,50.04829464,1.007262751,18.54254532,129.6707853,76.2237998
01/02/20 15:40,11.53621085,119.2528736,1968.477319,2021.448434,15.81500006,104.297501,51.37750168,18.5625001,398.575795,15.09524404,1789.13376,1.167804878,6.594980922,252.5577393,49.96021442,0.972489065,18.34250069,156.6897995,79.08094225
01/02/20 15:50,12.17257032,119.2528736,2021.162683,2041.725703,15.76500006,105.1074997,51.42500114,18.75000019,397.7527985,15.23603582,1804.655869,0.889756098,6.964603107,252.5577393,49.90828457,0.991889729,17.36388779,111.3665417,65.29642134
01/02/20 16:00,11.98529344,119.2528736,1984.692493,2039.411737,15.70499983,105.7525005,51.45250072,18.54499998,397.7299194,15.22726759,1806.124111,0.88097561,6.422474551,252.5577393,49.99358521,0.975039871,17.19089317,151.0358017,74.50454884
01/02/20 16:10,11.64261117,119.2528736,1945.539661,2025.704447,15.76000004,106.2525002,51.4475008,18.51500015,399.9823853,15.17376865,1796.604177,1.147317073,6.2523818,252.5577393,50.00033474,0.95988363,18.17494202,204.698988,90.95176497
01/02/20 16:20,13.30833559,119.2528736,2018.934686,2050,15.84250002,106.4300003,51.51000042,18.34750042,400.9496506,15.095622,1789.530327,0.895609756,9.879406507,252.5577393,49.98257942,0.985249417,18.44859314,116.6350388,86.07721949
01/02/20 16:30,13.02035708,119.2528736,2041.470026,2050,15.81250014,107.0475002,51.67500038,18.27749996,400.7278183,15.16517347,1798.584789,0.895609756,10.87948956,252.5577393,49.91968975,0.996633336,18.46462822,149.5715136,99.89157581
01/02/20 16:40,12.84952641,119.2528736,2012.717401,2048.495264,15.86500006,107.6824986,51.74750004,18.31750002,400.740036,15.12849601,1792.710823,1.191219512,9.859008645,253.8977051,49.90304527,0.983659667,18.88871193,180.131637,86.48607082
01/02/20 16:50,12.15400796,119.2528736,2002.375922,2041.54008,15.75250001,107.7199997,51.66500034,18.2499999,399.8271515,15.16034152,1793.016489,0.863414634,6.372202311,263.5333862,49.90855942,0.982764447,20.19871712,182.6618805,85.92071743
01/02/20 17:00,11.86049767,119.2528736,2022.660321,2034.419907,15.65250001,108.0774998,51.70500069,18.21000004,398.8044998,15.13216567,1795.362556,0.892682927,7.947341848,254.1958814,49.88334007,0.995232787,17.91489983,146.2290094,88.6654788
01/02/20 17:10,12.22807226,119.2528736,1989.716235,2042.280723,15.61250029,108.3074982,51.72500038,18.3999999,402.7294815,15.13488244,1795.462744,1.179512195,6.958184788,256.947998,49.93187485,0.976177075,17.34287262,128.0945393,74.95222092
01/02/20 17:20,10.95154779,119.2528736,1943.777417,1990.067297,15.44499993,108.1425003,51.63499985,18.04000006,403.0497635,15.18633637,1800.752478,0.842926829,4.095210756,251.4601746,49.98712997,0.97863565,17.07790375,135.2037584,70.83309736
01/02/20 17:30,9.715693545,119.2528736,1732.243628,1675.591289,15.30000014,106.8300011,51.23500061,18.14750013,402.5246536,15.10357189,1791.372557,0.781463415,1.717835585,251.4601746,49.94299965,0.985104113,16.42572784,102.2345842,55.11876965
01/02/20 17:40,10.01476576,119.2528736,1854.685592,1798.026982,15.17105298,105.2868415,51.02368385,17.83421065,402.5633545,15.12557976,1792.027269,1.056585366,2.614488736,251.4601746,49.94532575,1.011963264,16.1090374,138.0106022,62.12009877
01/02/20 17:50,9.638882065,119.2528736,1705.660321,1643.330467,14.89999976,104.1625008,50.86000004,17.86249981,400.881366,15.0644896,1784.613859,0.743414634,1.502573351,251.4601746,50.08213043,0.980678825,16.16896248,139.9363135,54.82594619
01/02/20 18:00,10.01917198,119.2528736,1760.641455,1798.930255,14.77999964,102.7375008,50.65000019,17.91249952,397.7094986,15.07664971,1788.611549,0.775609756,2.196206231,251.4601746,49.99248943,0.960125185,16.30796242,138.5722263,69.29749146
